accession,date,img_id,img_name,class,x1,y1,x2,y2
Ta00138,20170703,Ta00138_20170703,Ta00138_20170703.jpg,quadrat_corner,652,93,1043,489
Ta00138,20170703,Ta00138_20170703,Ta00138_20170703.jpg,quadrat_corner,3800,24,4192,397
Ta00138,20170703,Ta00138_20170703,Ta00138_20170703.jpg,quadrat_corner,802,3224,1204,3456
Ta00138,20170703,Ta00138_20170703,Ta00138_20170703.jpg,quadrat_corner,3859,3088,4236,3456
Ta02031,20170608,Ta02031_20170608,Ta02031_20170608.jpg,clover,2016,1071,3124,2145
Ta02031,20170608,Ta02031_20170608,Ta02031_20170608.jpg,quadrat,1217,0,4172,2870
Ta02031,20170608,Ta02031_20170608,Ta02031_20170608.jpg,quadrat_corner,1213,0,1565,311
Ta02031,20170608,Ta02031_20170608,Ta02031_20170608.jpg,quadrat_corner,3817,0,4165,276
Ta02031,20170608,Ta02031_20170608,Ta02031_20170608.jpg,quadrat_corner,3810,2518,4158,2866
Ta02031,20170608,Ta02031_20170608,Ta02031_20170608.jpg,quadrat_corner,1300,2563,1631,2890
Ta01408,20170703,Ta01408_20170703,Ta01408_20170703.jpg,clover,1681,1027,2385,3045
Ta01408,20170703,Ta01408_20170703,Ta01408_20170703.jpg,quadrat,743,0,4274,3268
Ta01408,20170703,Ta01408_20170703,Ta01408_20170703.jpg,quadrat_corner,812,0,1163,281
Ta01408,20170703,Ta01408_20170703,Ta01408_20170703.jpg,quadrat_corner,3743,0,4126,202
Ta01408,20170703,Ta01408_20170703,Ta01408_20170703.jpg,quadrat_corner,3877,2840,4263,3230
Ta01408,20170703,Ta01408_20170703,Ta01408_20170703.jpg,quadrat_corner,743,2888,1126,3268
Ta00079,20170703,Ta00079_20170703,Ta00079_20170703.jpg,clover,1197,332,4510,2981
Ta00079,20170703,Ta00079_20170703,Ta00079_20170703.jpg,quadrat,1076,3,4635,3368
Ta00079,20170703,Ta00079_20170703,Ta00079_20170703.jpg,quadrat_corner,1197,0,1581,277
Ta00079,20170703,Ta00079_20170703,Ta00079_20170703.jpg,quadrat_corner,4151,0,4535,289
Ta00079,20170703,Ta00079_20170703,Ta00079_20170703.jpg,quadrat_corner,4242,2960,4644,3365
Ta00079,20170703,Ta00079_20170703,Ta00079_20170703.jpg,quadrat_corner,1060,2908,1475,3316
Ta01610,20170703,Ta01610_20170703,Ta01610_20170703.jpg,clover,1873,722,3725,2491
Ta01610,20170703,Ta01610_20170703,Ta01610_20170703.jpg,quadrat,1237,0,4748,3401
Ta01610,20170703,Ta01610_20170703,Ta01610_20170703.jpg,quadrat_corner,1237,0,1608,341
Ta01610,20170703,Ta01610_20170703,Ta01610_20170703.jpg,quadrat_corner,4315,0,4708,225
Ta01610,20170703,Ta01610_20170703,Ta01610_20170703.jpg,quadrat_corner,4367,2920,4760,3310
Ta01610,20170703,Ta01610_20170703,Ta01610_20170703.jpg,quadrat_corner,1337,3018,1739,3404
Ta01292,20170703,Ta01292_20170703,Ta01292_20170703.jpg,clover,1932,926,3947,2923
Ta01292,20170703,Ta01292_20170703,Ta01292_20170703.jpg,quadrat,1341,24,4836,3456
Ta01292,20170703,Ta01292_20170703,Ta01292_20170703.jpg,quadrat_corner,1365,37,1758,414
Ta01292,20170703,Ta01292_20170703,Ta01292_20170703.jpg,quadrat_corner,4446,40,4842,432
Ta01292,20170703,Ta01292_20170703,Ta01292_20170703.jpg,quadrat_corner,4392,3109,4781,3456
Ta01292,20170703,Ta01292_20170703,Ta01292_20170703.jpg,quadrat_corner,1359,3085,1758,3456
Ta02284,20170703,Ta02284_20170703,Ta02284_20170703.jpg,clover,2006,701,4097,1953
Ta02284,20170703,Ta02284_20170703,Ta02284_20170703.jpg,quadrat,772,0,4316,3396
Ta02284,20170703,Ta02284_20170703,Ta02284_20170703.jpg,quadrat_corner,908,0,1270,309
Ta02284,20170703,Ta02284_20170703,Ta02284_20170703.jpg,quadrat_corner,3870,0,4247,309
Ta02284,20170703,Ta02284_20170703,Ta02284_20170703.jpg,quadrat_corner,3921,2993,4316,3396
Ta02284,20170703,Ta02284_20170703,Ta02284_20170703.jpg,quadrat_corner,769,2949,1139,3352
Ta00632,20170703,Ta00632_20170703,Ta00632_20170703.jpg,clover,1281,1027,3174,2674
Ta00632,20170703,Ta00632_20170703,Ta00632_20170703.jpg,quadrat,937,97,4470,3456
Ta00632,20170703,Ta00632_20170703,Ta00632_20170703.jpg,quadrat_corner,915,148,1314,525
Ta00632,20170703,Ta00632_20170703,Ta00632_20170703.jpg,quadrat_corner,4020,90,4419,456
Ta00632,20170703,Ta00632_20170703,Ta00632_20170703.jpg,quadrat_corner,4082,3147,4463,3456
Ta00632,20170703,Ta00632_20170703,Ta00632_20170703.jpg,quadrat_corner,1051,3260,1439,3456
Ta01968,20170608,Ta01968_20170608,Ta01968_20170608.jpg,clover,2111,1839,2677,2345
Ta01968,20170608,Ta01968_20170608,Ta01968_20170608.jpg,quadrat,1118,676,4057,3456
Ta01968,20170608,Ta01968_20170608,Ta01968_20170608.jpg,quadrat_corner,1133,700,1447,1002
Ta01968,20170608,Ta01968_20170608,Ta01968_20170608.jpg,quadrat_corner,3722,673,4029,984
Ta01968,20170608,Ta01968_20170608,Ta01968_20170608.jpg,quadrat_corner,3746,3249,4054,3456
Ta01968,20170608,Ta01968_20170608,Ta01968_20170608.jpg,quadrat_corner,1143,3289,1478,3456
Ta02063,20170608,Ta02063_20170608,Ta02063_20170608.jpg,clover,2525,1553,3634,2097
Ta02063,20170608,Ta02063_20170608,Ta02063_20170608.jpg,quadrat,1398,442,4298,3348
Ta02063,20170608,Ta02063_20170608,Ta02063_20170608.jpg,quadrat_corner,1405,438,1698,752
Ta02063,20170608,Ta02063_20170608,Ta02063_20170608.jpg,quadrat_corner,3974,455,4294,769
Ta02063,20170608,Ta02063_20170608,Ta02063_20170608.jpg,quadrat_corner,3946,3038,4260,3362
Ta02063,20170608,Ta02063_20170608,Ta02063_20170608.jpg,quadrat_corner,1394,3017,1705,3338
Ta01146,20170703,Ta01146_20170703,Ta01146_20170703.jpg,clover,795,466,3180,2305
Ta01146,20170703,Ta01146_20170703,Ta01146_20170703.jpg,quadrat,439,97,4108,3456
Ta01146,20170703,Ta01146_20170703,Ta01146_20170703.jpg,quadrat_corner,598,146,981,493
Ta01146,20170703,Ta01146_20170703,Ta01146_20170703.jpg,quadrat_corner,3545,94,3914,423
Ta01146,20170703,Ta01146_20170703,Ta01146_20170703.jpg,quadrat_corner,3716,3042,4111,3447
Ta01146,20170703,Ta01146_20170703,Ta01146_20170703.jpg,quadrat_corner,454,3081,859,3456
Ta01784,20170703,Ta01784_20170703,Ta01784_20170703.jpg,clover,1018,719,3013,2938
Ta01784,20170703,Ta01784_20170703,Ta01784_20170703.jpg,quadrat,329,68,3969,3429
Ta01784,20170703,Ta01784_20170703,Ta01784_20170703.jpg,quadrat_corner,505,64,860,401
Ta01784,20170703,Ta01784_20170703,Ta01784_20170703.jpg,quadrat_corner,3452,75,3826,390
Ta01784,20170703,Ta01784_20170703,Ta01784_20170703.jpg,quadrat_corner,3588,3029,3969,3432
Ta01784,20170703,Ta01784_20170703,Ta01784_20170703.jpg,quadrat_corner,333,3033,718,3443
Ta01956,20170703,Ta01956_20170703,Ta01956_20170703.jpg,clover,1557,381,2869,2037
Ta01956,20170703,Ta01956_20170703,Ta01956_20170703.jpg,quadrat,634,0,4255,3453
Ta01956,20170703,Ta01956_20170703,Ta01956_20170703.jpg,quadrat_corner,674,0,1063,295
Ta01956,20170703,Ta01956_20170703,Ta01956_20170703.jpg,quadrat_corner,3789,0,4185,222
Ta01956,20170703,Ta01956_20170703,Ta01956_20170703.jpg,quadrat_corner,3853,3030,4264,3450
Ta01956,20170703,Ta01956_20170703,Ta01956_20170703.jpg,quadrat_corner,625,3063,1018,3456
Ta00882,20170703,Ta00882_20170703,Ta00882_20170703.jpg,clover,1300,1001,3317,2821
Ta00882,20170703,Ta00882_20170703,Ta00882_20170703.jpg,quadrat,626,53,4126,3308
Ta00882,20170703,Ta00882_20170703,Ta00882_20170703.jpg,quadrat_corner,725,82,1109,394
Ta00882,20170703,Ta00882_20170703,Ta00882_20170703.jpg,quadrat_corner,3591,49,3936,357
Ta00882,20170703,Ta00882_20170703,Ta00882_20170703.jpg,quadrat_corner,3767,2872,4126,3264
Ta00882,20170703,Ta00882_20170703,Ta00882_20170703.jpg,quadrat_corner,622,2927,1007,3315
Ta00995,20170703,Ta00995_20170703,Ta00995_20170703.jpg,clover,1535,448,3420,3072
Ta00995,20170703,Ta00995_20170703,Ta00995_20170703.jpg,quadrat,302,88,3773,3456
Ta00995,20170703,Ta00995_20170703,Ta00995_20170703.jpg,quadrat_corner,442,110,817,451
Ta00995,20170703,Ta00995_20170703,Ta00995_20170703.jpg,quadrat_corner,3353,82,3728,435
Ta00995,20170703,Ta00995_20170703,Ta00995_20170703.jpg,quadrat_corner,3396,3069,3786,3456
Ta00995,20170703,Ta00995_20170703,Ta00995_20170703.jpg,quadrat_corner,287,3066,674,3438
Ta01708,20170703,Ta01708_20170703,Ta01708_20170703.jpg,clover,1051,274,2906,2226
Ta01708,20170703,Ta01708_20170703,Ta01708_20170703.jpg,quadrat,217,0,3980,3386
Ta01708,20170703,Ta01708_20170703,Ta01708_20170703.jpg,quadrat_corner,348,0,738,323
Ta01708,20170703,Ta01708_20170703,Ta01708_20170703.jpg,quadrat_corner,3344,0,3731,289
Ta01708,20170703,Ta01708_20170703,Ta01708_20170703.jpg,quadrat_corner,3569,2890,3990,3310
Ta01708,20170703,Ta01708_20170703,Ta01708_20170703.jpg,quadrat_corner,220,2981,634,3401
Ta01154,20170703,Ta01154_20170703,Ta01154_20170703.jpg,clover,1319,110,4212,2308
Ta01154,20170703,Ta01154_20170703,Ta01154_20170703.jpg,quadrat,747,0,4419,3456
Ta01154,20170703,Ta01154_20170703,Ta01154_20170703.jpg,quadrat_corner,929,0,1325,317
Ta01154,20170703,Ta01154_20170703,Ta01154_20170703.jpg,quadrat_corner,3917,0,4337,338
Ta01154,20170703,Ta01154_20170703,Ta01154_20170703.jpg,quadrat_corner,4023,3027,4419,3456
Ta01154,20170703,Ta01154_20170703,Ta01154_20170703.jpg,quadrat_corner,741,2963,1127,3377
Ta01920,20170703,Ta01920_20170703,Ta01920_20170703.jpg,clover,856,18,3825,3024
Ta01920,20170703,Ta01920_20170703,Ta01920_20170703.jpg,quadrat,576,21,4011,3292
Ta01920,20170703,Ta01920_20170703,Ta01920_20170703.jpg,quadrat_corner,683,40,1048,396
Ta01920,20170703,Ta01920_20170703,Ta01920_20170703.jpg,quadrat_corner,3512,15,3883,353
Ta01920,20170703,Ta01920_20170703,Ta01920_20170703.jpg,quadrat_corner,3655,2859,4029,3258
Ta01920,20170703,Ta01920_20170703,Ta01920_20170703.jpg,quadrat_corner,555,2908,936,3295
Ta01281,20170703,Ta01281_20170703,Ta01281_20170703.jpg,clover,1517,353,3119,1830
Ta01281,20170703,Ta01281_20170703,Ta01281_20170703.jpg,quadrat,610,0,4279,3426
Ta01281,20170703,Ta01281_20170703,Ta01281_20170703.jpg,quadrat_corner,719,21,1097,368
Ta01281,20170703,Ta01281_20170703,Ta01281_20170703.jpg,quadrat_corner,3688,0,4078,332
Ta01281,20170703,Ta01281_20170703,Ta01281_20170703.jpg,quadrat_corner,3895,2938,4279,3349
Ta01281,20170703,Ta01281_20170703,Ta01281_20170703.jpg,quadrat_corner,622,3014,1030,3426
Ta00065,20170703,Ta00065_20170703,Ta00065_20170703.jpg,quadrat,808,0,4596,3456
Ta00065,20170703,Ta00065_20170703,Ta00065_20170703.jpg,quadrat_corner,996,6,1398,350
Ta00065,20170703,Ta00065_20170703,Ta00065_20170703.jpg,quadrat_corner,4090,0,4477,353
Ta00065,20170703,Ta00065_20170703,Ta00065_20170703.jpg,quadrat_corner,4215,3145,4608,3456
Ta00065,20170703,Ta00065_20170703,Ta00065_20170703.jpg,quadrat_corner,820,3100,1222,3456
Ta01839,20170703,Ta01839_20170703,Ta01839_20170703.jpg,clover,1532,630,3624,2893
Ta01839,20170703,Ta01839_20170703,Ta01839_20170703.jpg,quadrat,585,24,4352,3456
Ta01839,20170703,Ta01839_20170703,Ta01839_20170703.jpg,quadrat_corner,869,15,1280,405
Ta01839,20170703,Ta01839_20170703,Ta01839_20170703.jpg,quadrat_corner,3944,58,4355,448
Ta01839,20170703,Ta01839_20170703,Ta01839_20170703.jpg,quadrat_corner,3914,3252,4343,3456
Ta01839,20170703,Ta01839_20170703,Ta01839_20170703.jpg,quadrat_corner,564,3088,987,3456
Ta01323,20170703,Ta01323_20170703,Ta01323_20170703.jpg,clover,1481,359,3649,2756
Ta01323,20170703,Ta01323_20170703,Ta01323_20170703.jpg,quadrat,588,137,4291,3456
Ta01323,20170703,Ta01323_20170703,Ta01323_20170703.jpg,quadrat_corner,826,155,1204,481
Ta01323,20170703,Ta01323_20170703,Ta01323_20170703.jpg,quadrat_corner,3819,180,4203,536
Ta01323,20170703,Ta01323_20170703,Ta01323_20170703.jpg,quadrat_corner,3901,3246,4279,3456
Ta01323,20170703,Ta01323_20170703,Ta01323_20170703.jpg,quadrat_corner,610,3164,1006,3456
Ta01946,20170703,Ta01946_20170703,Ta01946_20170703.jpg,clover,1545,563,3286,2518
Ta01946,20170703,Ta01946_20170703,Ta01946_20170703.jpg,quadrat,296,0,4023,3456
Ta01946,20170703,Ta01946_20170703,Ta01946_20170703.jpg,quadrat_corner,351,15,759,378
Ta01946,20170703,Ta01946_20170703,Ta01946_20170703.jpg,quadrat_corner,3429,0,3834,311
Ta01946,20170703,Ta01946_20170703,Ta01946_20170703.jpg,quadrat_corner,3600,3021,4026,3453
Ta01946,20170703,Ta01946_20170703,Ta01946_20170703.jpg,quadrat_corner,284,3130,707,3456
Ta00767,20170703,Ta00767_20170703,Ta00767_20170703.jpg,clover,896,326,3298,2768
Ta00767,20170703,Ta00767_20170703,Ta00767_20170703.jpg,quadrat,482,18,3993,3419
Ta00767,20170703,Ta00767_20170703,Ta00767_20170703.jpg,quadrat_corner,567,58,933,399
Ta00767,20170703,Ta00767_20170703,Ta00767_20170703.jpg,quadrat_corner,3493,3,3880,368
Ta00767,20170703,Ta00767_20170703,Ta00767_20170703.jpg,quadrat_corner,3615,2984,4005,3377
Ta00767,20170703,Ta00767_20170703,Ta00767_20170703.jpg,quadrat_corner,473,3027,872,3432
Ta00489,20170703,Ta00489_20170703,Ta00489_20170703.jpg,clover,1426,338,3298,2147
Ta00489,20170703,Ta00489_20170703,Ta00489_20170703.jpg,quadrat,610,0,4148,3310
Ta00489,20170703,Ta00489_20170703,Ta00489_20170703.jpg,quadrat_corner,744,0,1118,286
Ta00489,20170703,Ta00489_20170703,Ta00489_20170703.jpg,quadrat_corner,3673,0,4041,286
Ta00489,20170703,Ta00489_20170703,Ta00489_20170703.jpg,quadrat_corner,3755,2908,4154,3310
Ta00489,20170703,Ta00489_20170703,Ta00489_20170703.jpg,quadrat_corner,613,2893,993,3310
Ta00853,20170703,Ta00853_20170703,Ta00853_20170703.jpg,clover,1761,401,3569,2089
Ta00853,20170703,Ta00853_20170703,Ta00853_20170703.jpg,quadrat,644,0,4232,3410
Ta00853,20170703,Ta00853_20170703,Ta00853_20170703.jpg,quadrat_corner,846,0,1215,295
Ta00853,20170703,Ta00853_20170703,Ta00853_20170703.jpg,quadrat_corner,3804,0,4192,313
Ta00853,20170703,Ta00853_20170703,Ta00853_20170703.jpg,quadrat_corner,3837,3008,4236,3418
Ta00853,20170703,Ta00853_20170703,Ta00853_20170703.jpg,quadrat_corner,655,2938,1018,3330
Ta02102,20170703,Ta02102_20170703,Ta02102_20170703.jpg,quadrat,1069,0,4555,3421
Ta02102,20170703,Ta02102_20170703,Ta02102_20170703.jpg,quadrat_corner,1084,13,1453,375
Ta02102,20170703,Ta02102_20170703,Ta02102_20170703.jpg,quadrat_corner,4144,0,4536,320
Ta02102,20170703,Ta02102_20170703,Ta02102_20170703.jpg,quadrat_corner,4174,3004,4547,3363
Ta02102,20170703,Ta02102_20170703,Ta02102_20170703.jpg,quadrat_corner,1153,3081,1545,3432
Ta02044,20170608,Ta02044_20170608,Ta02044_20170608.jpg,clover,1926,685,2869,1957
Ta02044,20170608,Ta02044_20170608,Ta02044_20170608.jpg,quadrat,1066,17,4063,3011
Ta02044,20170608,Ta02044_20170608,Ta02044_20170608.jpg,quadrat_corner,1072,23,1412,354
Ta02044,20170608,Ta02044_20170608,Ta02044_20170608.jpg,quadrat_corner,3721,47,4069,369
Ta02044,20170608,Ta02044_20170608,Ta02044_20170608.jpg,quadrat_corner,3679,2678,4015,2990
Ta02044,20170608,Ta02044_20170608,Ta02044_20170608.jpg,quadrat_corner,1069,2660,1412,2990
Ta00733,20170703,Ta00733_20170703,Ta00733_20170703.jpg,clover,1219,618,2421,2591
Ta00733,20170703,Ta00733_20170703,Ta00733_20170703.jpg,quadrat,689,40,4154,3456
Ta00733,20170703,Ta00733_20170703,Ta00733_20170703.jpg,quadrat_corner,689,30,1094,435
Ta00733,20170703,Ta00733_20170703,Ta00733_20170703.jpg,quadrat_corner,3776,94,4181,469
Ta00733,20170703,Ta00733_20170703,Ta00733_20170703.jpg,quadrat_corner,3740,3115,4108,3456
Ta00733,20170703,Ta00733_20170703,Ta00733_20170703.jpg,quadrat_corner,692,3133,1097,3456
Ta01750,20170703,Ta01750_20170703,Ta01750_20170703.jpg,clover,1392,417,3097,2320
Ta01750,20170703,Ta01750_20170703,Ta01750_20170703.jpg,quadrat,180,0,3993,3456
Ta01750,20170703,Ta01750_20170703,Ta01750_20170703.jpg,quadrat_corner,397,0,802,317
Ta01750,20170703,Ta01750_20170703,Ta01750_20170703.jpg,quadrat_corner,3487,0,3889,362
Ta01750,20170703,Ta01750_20170703,Ta01750_20170703.jpg,quadrat_corner,3554,3085,3965,3456
Ta01750,20170703,Ta01750_20170703,Ta01750_20170703.jpg,quadrat_corner,202,3051,616,3456
Ta00100,20170703,Ta00100_20170703,Ta00100_20170703.jpg,clover,1146,274,3636,2981
Ta00100,20170703,Ta00100_20170703,Ta00100_20170703.jpg,quadrat,585,24,4084,3328
Ta00100,20170703,Ta00100_20170703,Ta00100_20170703.jpg,quadrat_corner,732,43,1103,405
Ta00100,20170703,Ta00100_20170703,Ta00100_20170703.jpg,quadrat_corner,3585,12,3974,362
Ta00100,20170703,Ta00100_20170703,Ta00100_20170703.jpg,quadrat_corner,3706,2917,4111,3316
Ta00100,20170703,Ta00100_20170703,Ta00100_20170703.jpg,quadrat_corner,588,2923,975,3340
Ta02291,20170608,Ta02291_20170608,Ta02291_20170608.jpg,clover,2545,1042,3552,2389
Ta02291,20170608,Ta02291_20170608,Ta02291_20170608.jpg,quadrat,1514,278,4480,3196
Ta02291,20170608,Ta02291_20170608,Ta02291_20170608.jpg,quadrat_corner,1547,273,1858,594
Ta02291,20170608,Ta02291_20170608,Ta02291_20170608.jpg,quadrat_corner,4133,278,4446,567
Ta02291,20170608,Ta02291_20170608,Ta02291_20170608.jpg,quadrat_corner,4145,2820,4497,3148
Ta02291,20170608,Ta02291_20170608,Ta02291_20170608.jpg,quadrat_corner,1576,2868,1904,3167
Ta01369,20170703,Ta01369_20170703,Ta01369_20170703.jpg,clover,1153,764,3711,3176
Ta01369,20170703,Ta01369_20170703,Ta01369_20170703.jpg,quadrat,205,46,3990,3456
Ta01369,20170703,Ta01369_20170703,Ta01369_20170703.jpg,quadrat_corner,238,46,644,358
Ta01369,20170703,Ta01369_20170703,Ta01369_20170703.jpg,quadrat_corner,3420,0,3799,346
Ta01369,20170703,Ta01369_20170703,Ta01369_20170703.jpg,quadrat_corner,3629,3119,4005,3456
Ta01369,20170703,Ta01369_20170703,Ta01369_20170703.jpg,quadrat_corner,184,3243,626,3456
Ta01001,20170703,Ta01001_20170703,Ta01001_20170703.jpg,clover,1640,905,3334,2777
Ta01001,20170703,Ta01001_20170703,Ta01001_20170703.jpg,quadrat,731,154,4159,3456
Ta01001,20170703,Ta01001_20170703,Ta01001_20170703.jpg,quadrat_corner,724,212,1097,571
Ta01001,20170703,Ta01001_20170703,Ta01001_20170703.jpg,quadrat_corner,3718,150,4100,502
Ta01001,20170703,Ta01001_20170703,Ta01001_20170703.jpg,quadrat_corner,804,3223,1183,3456
Ta01001,20170703,Ta01001_20170703,Ta01001_20170703.jpg,quadrat_corner,3797,3119,4162,3456
Ta01563,20170703,Ta01563_20170703,Ta01563_20170703.jpg,clover,1824,538,3336,1776
Ta01563,20170703,Ta01563_20170703,Ta01563_20170703.jpg,quadrat,879,50,4479,3456
Ta01563,20170703,Ta01563_20170703,Ta01563_20170703.jpg,quadrat_corner,1023,78,1395,406
Ta01563,20170703,Ta01563_20170703,Ta01563_20170703.jpg,quadrat_corner,3975,94,4347,430
Ta01563,20170703,Ta01563_20170703,Ta01563_20170703.jpg,quadrat_corner,4087,3074,4451,3456
Ta01563,20170703,Ta01563_20170703,Ta01563_20170703.jpg,quadrat_corner,875,3046,1267,3450
Ta01609,20170703,Ta01609_20170703,Ta01609_20170703.jpg,clover,2076,774,3584,2418
Ta01609,20170703,Ta01609_20170703,Ta01609_20170703.jpg,quadrat,1204,31,4704,3456
Ta01609,20170703,Ta01609_20170703,Ta01609_20170703.jpg,quadrat_corner,1215,126,1574,474
Ta01609,20170703,Ta01609_20170703,Ta01609_20170703.jpg,quadrat_corner,4228,42,4613,397
Ta01609,20170703,Ta01609_20170703,Ta01609_20170703.jpg,quadrat_corner,4316,3044,4682,3418
Ta01609,20170703,Ta01609_20170703,Ta01609_20170703.jpg,quadrat_corner,1311,3147,1688,3456
Ta02322,20170703,Ta02322_20170703,Ta02322_20170703.jpg,clover,772,101,4133,3180
Ta02322,20170703,Ta02322_20170703,Ta02322_20170703.jpg,quadrat,897,0,4349,3381
Ta02322,20170703,Ta02322_20170703,Ta02322_20170703.jpg,quadrat_corner,934,0,1322,298
Ta02322,20170703,Ta02322_20170703,Ta02322_20170703.jpg,quadrat_corner,3958,5,4353,390
Ta02322,20170703,Ta02322_20170703,Ta02322_20170703.jpg,quadrat_corner,3906,3019,4280,3385
Ta02322,20170703,Ta02322_20170703,Ta02322_20170703.jpg,quadrat_corner,901,3008,1278,3359
Ta01813,20170703,Ta01813_20170703,Ta01813_20170703.jpg,clover,1464,555,3544,2429
Ta01813,20170703,Ta01813_20170703,Ta01813_20170703.jpg,quadrat,780,53,4382,3429
Ta01813,20170703,Ta01813_20170703,Ta01813_20170703.jpg,quadrat_corner,959,90,1311,427
Ta01813,20170703,Ta01813_20170703,Ta01813_20170703.jpg,quadrat_corner,3877,49,4247,390
Ta01813,20170703,Ta01813_20170703,Ta01813_20170703.jpg,quadrat_corner,3994,3019,4382,3421
Ta01813,20170703,Ta01813_20170703,Ta01813_20170703.jpg,quadrat_corner,787,3015,1172,3425
Ta00062,20170703,Ta00062_20170703,Ta00062_20170703.jpg,clover,1550,595,3133,2759
Ta00062,20170703,Ta00062_20170703,Ta00062_20170703.jpg,quadrat,375,73,3920,3432
Ta00062,20170703,Ta00062_20170703,Ta00062_20170703.jpg,quadrat_corner,541,108,923,470
Ta00062,20170703,Ta00062_20170703,Ta00062_20170703.jpg,quadrat_corner,3468,59,3851,418
Ta00062,20170703,Ta00062_20170703,Ta00062_20170703.jpg,quadrat_corner,3530,3070,3927,3456
Ta00062,20170703,Ta00062_20170703,Ta00062_20170703.jpg,quadrat_corner,372,3053,755,3428
Ta00699,20170703,Ta00699_20170703,Ta00699_20170703.jpg,clover,1398,1258,3402,3167
Ta00699,20170703,Ta00699_20170703,Ta00699_20170703.jpg,quadrat,427,46,3929,3456
Ta00699,20170703,Ta00699_20170703,Ta00699_20170703.jpg,quadrat_corner,421,107,826,481
Ta00699,20170703,Ta00699_20170703,Ta00699_20170703.jpg,quadrat_corner,3475,46,3871,432
Ta00699,20170703,Ta00699_20170703,Ta00699_20170703.jpg,quadrat_corner,3566,3045,3929,3423
Ta00699,20170703,Ta00699_20170703,Ta00699_20170703.jpg,quadrat_corner,543,3194,926,3456
Ta01947,20170703,Ta01947_20170703,Ta01947_20170703.jpg,clover,1621,238,3889,2241
Ta01947,20170703,Ta01947_20170703,Ta01947_20170703.jpg,quadrat,875,0,4449,3273
Ta01947,20170703,Ta01947_20170703,Ta01947_20170703.jpg,quadrat_corner,987,0,1377,253
Ta01947,20170703,Ta01947_20170703,Ta01947_20170703.jpg,quadrat_corner,3941,0,4334,171
Ta01947,20170703,Ta01947_20170703,Ta01947_20170703.jpg,quadrat_corner,4026,2856,4428,3249
Ta01947,20170703,Ta01947_20170703,Ta01947_20170703.jpg,quadrat_corner,878,2862,1264,3258
Ta00589,20170703,Ta00589_20170703,Ta00589_20170703.jpg,clover,1441,740,3563,3057
Ta00589,20170703,Ta00589_20170703,Ta00589_20170703.jpg,quadrat,1158,158,4638,3456
Ta00589,20170703,Ta00589_20170703,Ta00589_20170703.jpg,quadrat_corner,1155,155,1560,563
Ta00589,20170703,Ta00589_20170703,Ta00589_20170703.jpg,quadrat_corner,4242,161,4623,539
Ta00589,20170703,Ta00589_20170703,Ta00589_20170703.jpg,quadrat_corner,4239,3197,4617,3456
Ta00589,20170703,Ta00589_20170703,Ta00589_20170703.jpg,quadrat_corner,1213,3255,1596,3456
Ta01362,20170703,Ta01362_20170703,Ta01362_20170703.jpg,clover,2053,1175,3414,2552
Ta01362,20170703,Ta01362_20170703,Ta01362_20170703.jpg,quadrat,899,67,4398,3456
Ta01362,20170703,Ta01362_20170703,Ta01362_20170703.jpg,quadrat_corner,905,61,1319,478
Ta01362,20170703,Ta01362_20170703,Ta01362_20170703.jpg,quadrat_corner,4011,82,4419,484
Ta01362,20170703,Ta01362_20170703,Ta01362_20170703.jpg,quadrat_corner,3965,3164,4349,3456
Ta01362,20170703,Ta01362_20170703,Ta01362_20170703.jpg,quadrat_corner,939,3170,1322,3456
Ta01251,20170703,Ta01251_20170703,Ta01251_20170703.jpg,clover,1989,426,3554,2232
Ta01251,20170703,Ta01251_20170703,Ta01251_20170703.jpg,quadrat,1121,0,4745,3456
Ta01251,20170703,Ta01251_20170703,Ta01251_20170703.jpg,quadrat_corner,1197,61,1563,399
Ta01251,20170703,Ta01251_20170703,Ta01251_20170703.jpg,quadrat_corner,4163,0,4559,362
Ta01251,20170703,Ta01251_20170703,Ta01251_20170703.jpg,quadrat_corner,4358,3027,4751,3441
Ta01251,20170703,Ta01251_20170703,Ta01251_20170703.jpg,quadrat_corner,1103,3057,1502,3456
Ta00532,20170703,Ta00532_20170703,Ta00532_20170703.jpg,clover,2059,801,3393,2141
Ta00532,20170703,Ta00532_20170703,Ta00532_20170703.jpg,quadrat,613,0,4157,3447
Ta00532,20170703,Ta00532_20170703,Ta00532_20170703.jpg,quadrat_corner,765,0,1143,308
Ta00532,20170703,Ta00532_20170703,Ta00532_20170703.jpg,quadrat_corner,3743,15,4145,371
Ta00532,20170703,Ta00532_20170703,Ta00532_20170703.jpg,quadrat_corner,3755,3018,4139,3438
Ta00532,20170703,Ta00532_20170703,Ta00532_20170703.jpg,quadrat_corner,631,2960,1015,3374
Ta02295,20170608,Ta02295_20170608,Ta02295_20170608.jpg,clover,2083,1233,3402,2722
Ta02295,20170608,Ta02295_20170608,Ta02295_20170608.jpg,quadrat,1423,435,4300,3292
Ta02295,20170608,Ta02295_20170608,Ta02295_20170608.jpg,quadrat_corner,1475,426,1782,728
Ta02295,20170608,Ta02295_20170608,Ta02295_20170608.jpg,quadrat_corner,3977,435,4306,752
Ta02295,20170608,Ta02295_20170608,Ta02295_20170608.jpg,quadrat_corner,3996,2981,4303,3307
Ta02295,20170608,Ta02295_20170608,Ta02295_20170608.jpg,quadrat_corner,1426,2941,1749,3264
